"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","nwspol","netusoft","netustm","trstplt","trstprt","trstsci","happy","health","medcrgv","gndr","agea","eisced","region","prob","stratum","psu"
"ESS10SCe03_1",10,"3.1","02.11.2023",45594,"DE",1.0046023,0.6876404,0.82151556,0.5649073,30,5,90,3,4,8,8,3,10,2,38,6,"DE2",0.00033510322,370,5986
"ESS10SCe03_1",10,"3.1","02.11.2023",45598,"DE",1.0046023,1.6450754,0.82151556,1.3514551,30,3,6666,5,5,5,7,2,10,1,52,5,"DE3",0.00033510322,375,5997
"ESS10SCe03_1",10,"3.1","02.11.2023",45611,"DE",1.0046023,0.9301661,0.82151556,0.7641459,45,1,6666,5,5,5,7,3,99,9,999,99,"DE7",0.00033510322,423,6092
"ESS10SCe03_1",10,"3.1","02.11.2023",45613,"DE",1.0046023,0.58356625,0.82151556,0.47940874,120,5,60,6,3,8,9,3,10,1,81,7,"DE1",0.00033510322,433,6112
"ESS10SCe03_1",10,"3.1","02.11.2023",45615,"DE",1.0046023,1.1390778,0.82151556,0.9357701,60,2,6666,4,2,8,7,3,10,1,62,3,"DEG",0.00033510322,389,6025
"ESS10SCe03_1",10,"3.1","02.11.2023",45616,"DE",1.0046023,0.5590137,0.82151556,0.45923847,210,3,6666,4,4,6,8,3,2,1,74,7,"DED",0.00033510322,385,6015
"ESS10SCe03_1",10,"3.1","02.11.2023",45617,"DE",1.0046023,2.255256,0.82151556,1.8527278,90,5,120,1,1,4,6,3,6,2,79,2,"DEF",0.00033510322,414,6075
"ESS10SCe03_1",10,"3.1","02.11.2023",45618,"DE",1.0046023,1.106384,0.82151556,0.9089117,60,2,6666,10,6,10,10,2,10,9,999,3,"DED",0.00033510322,384,6014
"ESS10SCe03_1",10,"3.1","02.11.2023",45627,"DE",1.0046023,0.58356625,0.82151556,0.47940874,150,5,180,6,4,8,8,3,10,1,72,7,"DE1",0.00033510322,354,5955
"ESS10SCe03_1",10,"3.1","02.11.2023",45629,"DE",1.0046023,0.84754056,0.82151556,0.6962677,90,4,135,0,1,6,10,2,5,2,35,3,"DE2",0.00033510322,367,5981
"ESS10SCe03_1",10,"3.1","02.11.2023",45630,"DE",1.0130444,0.5670053,0.82151556,0.46580365,30,5,90,6,6,6,8,1,10,1,60,5,"DE2",0.0003323107,368,5982
"ESS10SCe03_1",10,"3.1","02.11.2023",45634,"DE",1.0046023,0.58356625,0.82151556,0.47940874,50,5,90,4,2,7,3,2,10,1,55,6,"DE1",0.00033510322,435,6116
"ESS10SCe03_1",10,"3.1","02.11.2023",45645,"DE",1.0046023,0.51826745,0.82151556,0.42576477,90,1,6666,6,6,9,6,3,9,1,84,6,"DE9",0.00033510322,393,6032
"ESS10SCe03_1",10,"3.1","02.11.2023",45646,"DE",1.0046023,0.87138426,0.82151556,0.7158557,30,5,60,7,6,8,8,3,10,2,45,6,"DE8",0.00033510322,379,6005
"ESS10SCe03_1",10,"3.1","02.11.2023",45651,"DE",1.0046023,0.80880386,0.82151556,0.6644449,120,5,60,5,6,9,8,2,10,2,64,3,"DE9",0.00033510322,393,6030
"ESS10SCe03_1",10,"3.1","02.11.2023",45653,"DE",1.0046023,1.1924777,0.82151556,0.979639,45,5,180,5,5,9,10,2,10,2,50,5,"DEA",0.00033510322,405,6057
"ESS10SCe03_1",10,"3.1","02.11.2023",45660,"DE",1.0046023,0.9301661,0.82151556,0.7641459,45,2,6666,5,4,7,7,2,10,2,59,3,"DE7",0.00033510322,427,6099
"ESS10SCe03_1",10,"3.1","02.11.2023",45666,"DE",1.0046023,0.5622806,0.82151556,0.46192226,45,5,120,6,5,9,8,1,10,1,63,7,"DE2",0.00033510322,370,5984
"ESS10SCe03_1",10,"3.1","02.11.2023",45677,"DE",1.0046023,1.106384,0.82151556,0.9089117,90,4,170,4,6,6,6,3,7,2,39,3,"DED",0.00033510322,385,6016
"ESS10SCe03_1",10,"3.1","02.11.2023",45686,"DE",1.0046023,0.5004426,0.82151556,0.4111214,150,5,120,3,3,8,10,1,10,1,71,6,"DEF",0.00033510322,414,6064
"ESS10SCe03_1",10,"3.1","02.11.2023",45694,"DE",1.0046023,1.0262389,0.82151556,0.8430712,30,4,60,7,0,8,2,2,1,1,67,3,"DE2",0.00033510322,366,5979
"ESS10SCe03_1",10,"3.1","02.11.2023",45695,"DE",1.0046023,0.8426166,0.82151556,0.69222265,30,5,240,0,2,1,7,2,10,2,31,3,"DED",0.00033510322,384,6014
"ESS10SCe03_1",10,"3.1","02.11.2023",45704,"DE",1.0046023,0.940281,0.82151556,0.77245545,45,5,120,2,0,5,5,1,10,2,63,3,"DEA",0.00033510322,405,6057
"ESS10SCe03_1",10,"3.1","02.11.2023",45705,"DE",1.0046023,0.58356625,0.82151556,0.47940874,120,5,300,7,8,9,8,3,10,1,63,7,"DE1",0.00033510322,356,5959
"ESS10SCe03_1",10,"3.1","02.11.2023",45708,"DE",1.0046023,1.1128476,0.82151556,0.9142216,60,2,6666,0,0,0,99,2,99,9,999,99,"DE2",0.00033510322,360,5965
"ESS10SCe03_1",10,"3.1","02.11.2023",45709,"DE",1.0046023,1.8234099,0.82151556,1.4979596,0,5,720,4,1,4,10,1,8,2,19,2,"DEA",0.00033510322,418,6081
"ESS10SCe03_1",10,"3.1","02.11.2023",45710,"DE",1.0046023,1.5439568,0.82151556,1.2683845,9999,4,9999,3,3,9,99,2,10,1,42,5,"DEA",0.00033510322,401,6049
"ESS10SCe03_1",10,"3.1","02.11.2023",45711,"DE",1.0046023,2.1073697,0.82151556,1.7312369,30,5,840,6,3,8,8,2,7,1,19,2,"DED",0.00033510322,382,6010
"ESS10SCe03_1",10,"3.1","02.11.2023",45716,"DE",1.0046023,0.51826745,0.82151556,0.42576477,90,1,6666,8,7,8,8,3,4,1,83,6,"DE9",0.00033510322,358,5963
"ESS10SCe03_1",10,"3.1","02.11.2023",45718,"DE",1.0046023,0.84754056,0.82151556,0.6962677,15,4,120,4,3,8,8,4,7,2,22,3,"DE2",0.00033510322,366,5979
"ESS10SCe03_1",10,"3.1","02.11.2023",45719,"DE",1.0046023,0.940281,0.82151556,0.77245545,60,1,6666,5,4,7,3,4,9,2,79,3,"DEA",0.00033510322,402,6050
"ESS10SCe03_1",10,"3.1","02.11.2023",45722,"DE",1.0046023,3.647573,0.82151556,2.996538,30,5,120,5,5,5,10,3,5,2,48,2,"DE3",0.00033510322,375,5997
"ESS10SCe03_1",10,"3.1","02.11.2023",45729,"DE",1.0046023,1.0650877,0.82151556,0.87498605,60,5,240,5,5,8,8,2,8,9,69,3,"DE1",0.00033510322,351,5948
"ESS10SCe03_1",10,"3.1","02.11.2023",45733,"DE",1.0046023,0.9107089,0.82151556,0.7481615,30,5,60,7,7,8,8,3,10,2,64,3,"DE1",0.00033510322,355,5956
"ESS10SCe03_1",10,"3.1","02.11.2023",45739,"DE",1.0046023,0.61608565,0.82151556,0.50612396,90,5,480,2,5,10,8,2,10,1,32,6,"DEA",0.00033510322,413,6072
"ESS10SCe03_1",10,"3.1","02.11.2023",45747,"DE",1.0046023,1.4408553,0.82151556,1.183685,60,5,150,1,2,5,7,3,10,1,53,3,"DE2",0.00033510322,361,5968
"ESS10SCe03_1",10,"3.1","02.11.2023",45750,"DE",1.0046023,0.57770383,0.82151556,0.4745927,90,5,540,5,5,9,9,1,10,2,28,7,"DE1",0.00033510322,353,5953
"ESS10SCe03_1",10,"3.1","02.11.2023",45756,"DE",1.0046023,0.940281,0.82151556,0.77245545,30,5,150,5,5,8,8,3,10,2,56,3,"DEA",0.00033510322,417,6080
"ESS10SCe03_1",10,"3.1","02.11.2023",45773,"DE",1.0046023,1.2925036,0.82151556,1.0618118,30,4,120,2,3,4,7,2,8,2,48,3,"DE6",0.00033510322,425,6097
"ESS10SCe03_1",10,"3.1","02.11.2023",45777,"DE",1.0046023,1.2519556,0.82151556,1.028501,60,5,600,5,7,10,5,2,10,1,22,4,"DE3",0.00033510322,375,5997
"ESS10SCe03_1",10,"3.1","02.11.2023",45778,"DE",1.0046023,1.9537624,0.82151556,1.6050462,10,5,480,0,0,9,3,4,10,1,19,2,"DE9",0.00033510322,393,6030
"ESS10SCe03_1",10,"3.1","02.11.2023",45779,"DE",1.0046023,0.87749135,0.82151556,0.72087276,35,2,6666,2,2,6,4,3,5,2,64,99,"DE2",0.00033510322,364,5973
"ESS10SCe03_1",10,"3.1","02.11.2023",45783,"DE",1.0046023,0.6025139,0.82151556,0.49497455,90,4,100,4,4,5,7,3,9,1,999,7,"DEA",0.00033510322,417,6080
"ESS10SCe03_1",10,"3.1","02.11.2023",45786,"DE",1.0046023,0.84754056,0.82151556,0.6962677,0,5,300,5,3,4,1,1,3,2,16,55,"DE2",0.00033510322,367,5980
"ESS10SCe03_1",10,"3.1","02.11.2023",45790,"DE",1.0046023,0.87239486,0.82151556,0.71668595,30,4,120,0,3,9,2,3,10,2,63,5,"DED",0.00033510322,385,6015
"ESS10SCe03_1",10,"3.1","02.11.2023",45799,"DE",1.0046023,0.77666384,0.82151556,0.63804144,60,5,900,3,1,10,7,2,10,1,43,7,"DE3",0.00033510322,375,5997
"ESS10SCe03_1",10,"3.1","02.11.2023",45800,"DE",1.0046023,0.58356625,0.82151556,0.47940874,90,4,120,4,2,6,5,3,8,1,66,6,"DE1",0.00033510322,432,6111
"ESS10SCe03_1",10,"3.1","02.11.2023",45807,"DE",1.0046023,1.1128476,0.82151556,0.9142216,80,3,6666,8,8,9,8,2,10,2,45,5,"DE2",0.00033510322,360,5965
"ESS10SCe03_1",10,"3.1","02.11.2023",45816,"DE",1.0046023,0.57770383,0.82151556,0.4745927,30,5,120,5,6,7,9,1,10,2,30,7,"DE1",0.00033510322,435,6116
"ESS10SCe03_1",10,"3.1","02.11.2023",45818,"DE",1.0046023,2.8434126,0.82151556,2.3359077,30,5,600,2,1,10,4,4,10,2,35,2,"DEF",0.00033510322,425,6086
"ESS10SCe03_1",10,"3.1","02.11.2023",45821,"DE",1.0046023,1.0107049,0.82151556,0.83030975,60,5,120,6,5,5,10,1,99,9,999,99,"DE9",0.00033510322,369,5974
"ESS10SCe03_1",10,"3.1","02.11.2023",45825,"DE",1.0046023,0.6876404,0.82151556,0.5649073,90,5,150,6,7,8,8,2,10,2,36,7,"DE2",0.00033510322,357,5961
"ESS10SCe03_1",10,"3.1","02.11.2023",45835,"DE",1.0046023,0.7900676,0.82151556,0.6490528,15,5,300,5,5,9,7,2,10,1,38,7,"DE6",0.00033510322,425,6097
"ESS10SCe03_1",10,"3.1","02.11.2023",45837,"DE",1.0046023,0.62700176,0.82151556,0.5150917,90,5,480,7,6,8,8,2,7,1,53,7,"DE9",0.00033510322,394,6033
"ESS10SCe03_1",10,"3.1","02.11.2023",45842,"DE",1.0046023,1.4953998,0.82151556,1.2284942,60,5,360,0,0,2,5,3,10,1,52,3,"DE1",0.00033510322,356,5959
"ESS10SCe03_1",10,"3.1","02.11.2023",45845,"DE",1.0046023,0.940281,0.82151556,0.77245545,90,2,6666,5,5,7,8,3,8,2,87,3,"DEA",0.00033510322,411,6068
"ESS10SCe03_1",10,"3.1","02.11.2023",45846,"DE",1.0046023,0.6783324,0.82151556,0.5572606,15,5,720,5,4,7,10,2,10,1,54,6,"DEB",0.00033510322,427,6100
"ESS10SCe03_1",10,"3.1","02.11.2023",45850,"DE",1.0046023,0.7136717,0.82151556,0.5862924,30,5,240,3,3,8,8,1,10,2,53,6,"DE1",0.00033510322,432,6111
"ESS10SCe03_1",10,"3.1","02.11.2023",45852,"DE",1.0046023,0.90818644,0.82151556,0.7460893,90,5,720,5,5,9,8,2,10,2,34,3,"DEA",0.00033510322,416,6078
"ESS10SCe03_1",10,"3.1","02.11.2023",45860,"DE",1.0046023,0.940281,0.82151556,0.77245545,60,5,240,3,3,8,8,2,10,2,63,3,"DEA",0.00033510322,404,6052
"ESS10SCe03_1",10,"3.1","02.11.2023",45870,"DE",1.0046023,0.6025139,0.82151556,0.49497455,90,5,180,6,6,9,8,2,10,1,74,7,"DEA",0.00033510322,412,6070
"ESS10SCe03_1",10,"3.1","02.11.2023",45873,"DE",1.0046023,0.940281,0.82151556,0.77245545,60,1,6666,1,1,3,1,4,99,9,999,99,"DEA",0.00033510322,398,6041
"ESS10SCe03_1",10,"3.1","02.11.2023",45879,"DE",1.0046023,1.8234099,0.82151556,1.4979596,20,5,240,5,5,7,9,1,7,2,18,2,"DEA",0.00033510322,411,6069
"ESS10SCe03_1",10,"3.1","02.11.2023",45880,"DE",1.0046023,0.6338157,0.82151556,0.5206894,30,5,180,5,6,8,9,3,8,2,37,6,"DE9",0.00033510322,380,6007
"ESS10SCe03_1",10,"3.1","02.11.2023",45882,"DE",1.0046023,0.7368447,0.82151556,0.6053294,60,5,30,6,6,9,10,2,10,2,50,7,"DEA",0.00033510322,402,6051
"ESS10SCe03_1",10,"3.1","02.11.2023",45885,"DE",1.0046023,1.109711,0.82151556,0.9116449,45,4,60,99,99,99,9,2,5,2,44,3,"DEB",0.00033510322,432,6110
"ESS10SCe03_1",10,"3.1","02.11.2023",45895,"DE",1.0046023,0.55339944,0.82151556,0.45462623,60,5,120,4,4,6,6,2,9,2,32,7,"DED",0.00033510322,382,6009
"ESS10SCe03_1",10,"3.1","02.11.2023",45910,"DE",1.0046023,0.5004426,0.82151556,0.4111214,110,5,327,3,4,4,3,4,7,1,63,7,"DEF",0.00033510322,403,6053
"ESS10SCe03_1",10,"3.1","02.11.2023",45911,"DE",1.0046023,1.1924777,0.82151556,0.979639,230,5,435,3,3,6,9,3,8,2,54,3,"DEA",0.00033510322,413,6072
"ESS10SCe03_1",10,"3.1","02.11.2023",45914,"DE",1.0046023,0.51306075,0.82151556,0.4214874,60,5,600,5,5,10,7,2,10,2,28,7,"DE9",0.00033510322,369,5974
"ESS10SCe03_1",10,"3.1","02.11.2023",45916,"DE",1.0046023,0.62700176,0.82151556,0.5150917,60,5,480,8,7,8,9,3,10,1,53,5,"DE9",0.00033510322,394,6033
"ESS10SCe03_1",10,"3.1","02.11.2023",45918,"DE",1.0046023,1.436796,0.82151556,1.1803502,30,5,240,4,4,7,7,3,10,1,52,3,"DEB",0.00033510322,431,6107
"ESS10SCe03_1",10,"3.1","02.11.2023",45923,"DE",1.0046023,1.4324855,0.82151556,1.1768091,120,5,120,5,5,5,5,2,5,1,40,3,"DED",0.00033510322,383,6012
"ESS10SCe03_1",10,"3.1","02.11.2023",45949,"DE",1.0046023,1.0257374,0.82151556,0.84265924,20,5,480,2,3,5,5,2,99,2,39,5,"DE9",0.00033510322,395,6036
"ESS10SCe03_1",10,"3.1","02.11.2023",45957,"DE",1.0046023,0.61926,0.82151556,0.5087317,60,5,480,2,2,9,8,3,10,2,55,5,"DED",0.00033510322,383,6012
"ESS10SCe03_1",10,"3.1","02.11.2023",45965,"DE",1.0046023,0.728925,0.82151556,0.5988232,30,5,120,4,3,9,6,2,10,1,45,7,"DEA",0.00033510322,418,6081
"ESS10SCe03_1",10,"3.1","02.11.2023",45967,"DE",1.0046023,0.728925,0.82151556,0.5988232,90,5,720,5,4,8,5,2,10,1,53,7,"DEA",0.00033510322,405,6057
"ESS10SCe03_1",10,"3.1","02.11.2023",45974,"DE",1.0046023,1.273563,0.82151556,1.0462518,20,5,270,0,0,6,2,2,8,1,30,3,"DE6",0.00033510322,425,6097
"ESS10SCe03_1",10,"3.1","02.11.2023",45979,"DE",1.0046023,0.7060001,0.82151556,0.57999,5,5,300,8,9,9,8,2,10,1,48,5,"DE1",0.00033510322,350,5946
"ESS10SCe03_1",10,"3.1","02.11.2023",45982,"DE",1.0046023,1.093447,0.82151556,0.89828366,1200,2,60,2,2,4,10,1,7,1,999,99,"DEB",0.00033510322,430,6106
"ESS10SCe03_1",10,"3.1","02.11.2023",45985,"DE",1.0046023,1.1924777,0.82151556,0.979639,60,4,90,7,7,8,7,3,6,2,999,3,"DEA",0.00033510322,416,6078
"ESS10SCe03_1",10,"3.1","02.11.2023",45987,"DE",1.0046023,0.9459085,0.82151556,0.7770785,60,5,180,6,3,10,8,2,10,1,59,5,"DE9",0.00033510322,369,5974
"ESS10SCe03_1",10,"3.1","02.11.2023",45989,"DE",1.0046023,0.5851133,0.82151556,0.48067966,150,5,120,3,4,7,7,4,10,2,52,7,"DEC",0.00033510322,374,5993
"ESS10SCe03_1",10,"3.1","02.11.2023",45997,"DE",1.0046023,0.72281724,0.82151556,0.5938056,90,5,150,5,2,7,8,2,5,1,60,5,"DEE",0.00033510322,388,6023
"ESS10SCe03_1",10,"3.1","02.11.2023",45998,"DE",1.0046023,0.8796253,0.82151556,0.72262585,150,5,300,0,2,3,9,2,8,2,20,5,"DE1",0.00033510322,435,6117
"ESS10SCe03_1",10,"3.1","02.11.2023",46000,"DE",1.0046023,1.1117501,0.82151556,0.91332,120,5,120,5,5,5,8,2,10,1,69,3,"DE4",0.00033510322,378,6003
"ESS10SCe03_1",10,"3.1","02.11.2023",46001,"DE",1.0046023,2.6860778,0.82151556,2.2066548,60,5,300,1,1,3,2,2,6,1,19,2,"DE8",0.00033510322,381,6006
"ESS10SCe03_1",10,"3.1","02.11.2023",46010,"DE",1.0046023,0.9301661,0.82151556,0.7641459,60,1,6666,5,5,7,6,3,7,2,86,3,"DE7",0.00033510322,423,6093
"ESS10SCe03_1",10,"3.1","02.11.2023",46029,"DE",1.0046023,0.8750181,0.82151556,0.71884096,60,4,90,5,5,7,10,2,10,2,62,3,"DEB",0.00033510322,429,6104
"ESS10SCe03_1",10,"3.1","02.11.2023",46039,"DE",1.0046023,0.90818644,0.82151556,0.7460893,30,5,530,1,2,6,5,1,10,2,19,4,"DEA",0.00033510322,404,6054
"ESS10SCe03_1",10,"3.1","02.11.2023",46045,"DE",1.0046023,0.80880386,0.82151556,0.6644449,80,1,30,4,5,6,99,3,9,2,87,3,"DE9",0.00033510322,347,6108
"ESS10SCe03_1",10,"3.1","02.11.2023",46048,"DE",1.0046023,1.0650877,0.82151556,0.87498605,15,5,90,2,2,7,8,2,9,1,68,3,"DE1",0.00033510322,433,6113
"ESS10SCe03_1",10,"3.1","02.11.2023",46051,"DE",1.0130444,1.1089128,0.82151556,0.9109891,60,5,300,1,2,8,4,4,10,1,58,5,"DEA",0.0003323107,400,6047
"ESS10SCe03_1",10,"3.1","02.11.2023",46057,"DE",1.0046023,0.6802498,0.82151556,0.5588358,150,5,840,6,5,9,8,1,9,1,37,7,"DE2",0.00033510322,357,5961
"ESS10SCe03_1",10,"3.1","02.11.2023",46058,"DE",1.0046023,0.7136717,0.82151556,0.5862924,60,5,180,0,0,2,8,2,8,2,45,6,"DE1",0.00033510322,349,5943
"ESS10SCe03_1",10,"3.1","02.11.2023",46060,"DE",1.0046023,1.1117501,0.82151556,0.91332,60,5,90,0,0,7,6,5,10,1,65,3,"DE4",0.00033510322,378,6002
"ESS10SCe03_1",10,"3.1","02.11.2023",46061,"DE",1.0046023,0.9301661,0.82151556,0.7641459,120,5,150,8,8,8,8,2,10,2,59,3,"DE7",0.00033510322,421,6089
"ESS10SCe03_1",10,"3.1","02.11.2023",46062,"DE",1.0046023,0.940281,0.82151556,0.77245545,120,5,90,3,3,6,8,2,10,2,58,99,"DEA",0.00033510322,400,6046
"ESS10SCe03_1",10,"3.1","02.11.2023",46068,"DE",1.0046023,0.6464578,0.82151556,0.5310751,305,2,6666,4,5,5,5,3,5,2,65,5,"DE1",0.00033510322,434,6114
"ESS10SCe03_1",10,"3.1","02.11.2023",46069,"DE",1.0046023,1.1549749,0.82151556,0.9488299,60,5,600,0,2,3,8,2,10,2,51,3,"DE1",0.00033510322,349,5944
"ESS10SCe03_1",10,"3.1","02.11.2023",46074,"DE",1.0046023,1.1623628,0.82151556,0.95489913,5,5,420,2,4,9,7,2,9,1,23,5,"DE7",0.00033510322,420,6085
"ESS10SCe03_1",10,"3.1","02.11.2023",46078,"DE",1.0046023,0.9459085,0.82151556,0.7770785,120,4,60,3,3,6,3,3,10,1,62,3,"DE9",0.00033510322,393,6032
"ESS10SCe03_1",10,"3.1","02.11.2023",46083,"DE",1.0046023,1.4408553,0.82151556,1.183685,75,3,6666,5,4,6,9,2,4,1,52,3,"DE2",0.00033510322,359,5962
"ESS10SCe03_1",10,"3.1","02.11.2023",46098,"DE",1.0046023,1.5609144,0.82151556,1.2823155,30,5,600,5,5,7,7,3,7,1,43,4,"DE4",0.00033510322,377,6000
"ESS10SCe03_1",10,"3.1","02.11.2023",46099,"DE",1.0046023,0.728925,0.82151556,0.5988232,90,5,480,5,5,8,5,2,8,1,36,7,"DEA",0.00033510322,397,6040
"ESS10SCe03_1",10,"3.1","02.11.2023",46104,"DE",1.0046023,0.77666384,0.82151556,0.63804144,30,5,240,1,1,6,8,2,9,1,48,5,"DE3",0.00033510322,375,5997
"ESS10SCe03_1",10,"3.1","02.11.2023",46105,"DE",1.0046023,0.7210838,0.82151556,0.59238154,60,5,480,4,4,9,9,2,10,1,39,7,"DE7",0.00033510322,422,6091
"ESS10SCe03_1",10,"3.1","02.11.2023",46110,"DE",1.0046023,1.8522345,0.82151556,1.5216395,60,5,90,3,3,8,8,2,5,1,42,3,"DEE",0.00033510322,388,6022
"ESS10SCe03_1",10,"3.1","02.11.2023",46119,"DE",1.0046023,0.78119797,0.82151556,0.64176625,120,5,180,4,3,5,7,3,7,2,28,3,"DE9",0.00033510322,395,6035
"ESS10SCe03_1",10,"3.1","02.11.2023",46132,"DE",1.0046023,0.5590137,0.82151556,0.45923847,120,4,360,0,0,3,5,3,10,1,61,6,"DED",0.00033510322,384,6014
"ESS10SCe03_1",10,"3.1","02.11.2023",46135,"DE",1.0046023,1.1549749,0.82151556,0.9488299,30,5,90,0,0,8,8,3,10,2,51,3,"DE1",0.00033510322,348,6118
"ESS10SCe03_1",10,"3.1","02.11.2023",46138,"DE",1.0046023,0.87749135,0.82151556,0.72087276,60,5,60,3,3,99,99,3,10,2,58,55,"DE2",0.00033510322,373,5991
"ESS10SCe03_1",10,"3.1","02.11.2023",46142,"DE",1.0046023,1.0996724,0.82151556,0.903398,150,5,240,5,5,9,10,2,10,1,66,3,"DEA",0.00033510322,412,6071
"ESS10SCe03_1",10,"3.1","02.11.2023",46144,"DE",1.0046023,0.6602694,0.82151556,0.5424216,120,3,6666,5,3,5,8,1,9,2,71,7,"DE7",0.00033510322,420,6087
"ESS10SCe03_1",10,"3.1","02.11.2023",46145,"DE",1.0046023,0.7809886,0.82151556,0.64159423,120,5,180,5,5,8,10,2,10,2,66,3,"DEF",0.00033510322,414,6064
"ESS10SCe03_1",10,"3.1","02.11.2023",46149,"DE",1.0046023,1.1128476,0.82151556,0.9142216,85,4,525,0,0,5,9,2,10,2,42,3,"DE2",0.00033510322,363,5971
"ESS10SCe03_1",10,"3.1","02.11.2023",46152,"DE",1.0046023,0.52994055,0.82151556,0.43535438,90,5,600,7,7,10,9,1,10,1,28,7,"DE9",0.00033510322,347,6108
"ESS10SCe03_1",10,"3.1","02.11.2023",46157,"DE",1.0046023,1.0107049,0.82151556,0.83030975,10,2,6666,4,4,7,7,2,5,1,29,3,"DE9",0.00033510322,396,6038
"ESS10SCe03_1",10,"3.1","02.11.2023",46158,"DE",1.0046023,0.5606954,0.82151556,0.46062,60,5,240,6,6,6,8,1,10,1,59,7,"DEB",0.00033510322,428,6102
"ESS10SCe03_1",10,"3.1","02.11.2023",46162,"DE",1.0046023,0.7060001,0.82151556,0.57999,150,5,180,7,7,8,8,3,10,1,53,7,"DE1",0.00033510322,349,5944
"ESS10SCe03_1",10,"3.1","02.11.2023",46163,"DE",1.0046023,1.1549749,0.82151556,0.9488299,15,4,90,4,4,5,7,2,8,2,46,3,"DE1",0.00033510322,355,5957
"ESS10SCe03_1",10,"3.1","02.11.2023",46166,"DE",1.0046023,0.6913661,0.82151556,0.56796795,45,2,6666,5,5,9,9,1,9,2,69,7,"DEG",0.00033510322,390,6028
"ESS10SCe03_1",10,"3.1","02.11.2023",46169,"DE",1.0046023,1.1549749,0.82151556,0.9488299,90,3,6666,3,3,4,3,3,8,2,49,3,"DE1",0.00033510322,434,6115
"ESS10SCe03_1",10,"3.1","02.11.2023",46171,"DE",1.0046023,0.78119797,0.82151556,0.64176625,10,5,410,3,0,6,10,2,10,2,21,4,"DE9",0.00033510322,380,5996
"ESS10SCe03_1",10,"3.1","02.11.2023",46175,"DE",1.0046023,0.728925,0.82151556,0.5988232,180,5,360,2,1,7,7,2,10,1,42,7,"DEA",0.00033510322,405,6057
"ESS10SCe03_1",10,"3.1","02.11.2023",46182,"DE",1.0046023,0.6120161,0.82151556,0.50278074,60,5,120,7,6,9,4,4,10,2,46,7,"DEF",0.00033510322,403,6042
"ESS10SCe03_1",10,"3.1","02.11.2023",46192,"DE",1.0046023,1.0262389,0.82151556,0.8430712,120,5,120,6,6,7,8,2,7,1,81,3,"DE2",0.00033510322,373,5992
"ESS10SCe03_1",10,"3.1","02.11.2023",46197,"DE",1.0046023,1.1924777,0.82151556,0.979639,30,5,60,7,5,8,8,3,99,2,52,5,"DEA",0.00033510322,417,6080
"ESS10SCe03_1",10,"3.1","02.11.2023",46207,"DE",1.0046023,1.1380476,0.82151556,0.93492377,60,5,240,0,0,3,8,3,9,1,23,5,"DE1",0.00033510322,355,5957
"ESS10SCe03_1",10,"3.1","02.11.2023",46208,"DE",1.0046023,0.8426166,0.82151556,0.69222265,60,5,540,3,2,7,8,3,9,2,31,3,"DED",0.00033510322,382,6009
"ESS10SCe03_1",10,"3.1","02.11.2023",46211,"DE",1.0046023,1.5145067,0.82151556,1.2441908,45,5,1440,5,5,9,5,2,10,2,18,1,"DEF",0.00033510322,403,6053
"ESS10SCe03_1",10,"3.1","02.11.2023",46215,"DE",0.52648985,0.29467875,0.82151556,0.24208318,90,5,360,7,7,9,9,3,10,1,59,5,"DE2",0.000639415,371,5987
"ESS10SCe03_1",10,"3.1","02.11.2023",46218,"DE",1.0046023,1.096538,0.82151556,0.90082294,90,5,210,2,4,7,5,1,10,1,33,3,"DE2",0.00033510322,360,5965
"ESS10SCe03_1",10,"3.1","02.11.2023",46219,"DE",1.0046023,0.940281,0.82151556,0.77245545,9999,1,6666,6,6,7,9,2,10,2,999,3,"DEA",0.00033510322,406,6058
"ESS10SCe03_1",10,"3.1","02.11.2023",46224,"DE",1.0130444,1.3392303,0.82151556,1.1001985,30,5,210,0,2,5,10,2,5,1,39,3,"DE9",0.0003323107,396,6037
"ESS10SCe03_1",10,"3.1","02.11.2023",46225,"DE",1.0046023,0.6674486,0.82151556,0.5483194,70,5,210,5,4,5,8,2,10,2,65,6,"DEA",0.00033510322,405,6057
"ESS10SCe03_1",10,"3.1","02.11.2023",46239,"DE",1.0046023,0.59646153,0.82151556,0.49000242,30,5,600,0,1,2,8,2,10,2,30,7,"DEA",0.00033510322,411,6068
"ESS10SCe03_1",10,"3.1","02.11.2023",46276,"DE",1.0046023,0.7060001,0.82151556,0.57999,150,5,480,7,6,7,8,2,7,1,49,7,"DE1",0.00033510322,433,6112
"ESS10SCe03_1",10,"3.1","02.11.2023",46277,"DE",1.0046023,1.4479332,0.82151556,1.1894996,90,5,150,1,1,5,6,4,5,2,30,2,"DEC",0.00033510322,375,5995
"ESS10SCe03_1",10,"3.1","02.11.2023",46283,"DE",1.0046023,0.9301661,0.82151556,0.7641459,60,1,6666,0,0,5,4,4,6,2,88,3,"DE7",0.00033510322,426,6098
"ESS10SCe03_1",10,"3.1","02.11.2023",46285,"DE",1.0046023,2.2469273,0.82151556,1.8458856,40,5,1080,2,2,10,1,4,10,1,29,2,"DE7",0.00033510322,421,6089
"ESS10SCe03_1",10,"3.1","02.11.2023",46286,"DE",1.0046023,0.5004426,0.82151556,0.4111214,60,4,60,7,7,9,9,3,7,1,84,7,"DEF",0.00033510322,403,6042
